cliente_id,ingreso_mensual,score_riesgo,monto_solicitado,plazo_meses,tasa_ofrecida,tasa_mercado_referencia,costo_fondeo,acepto,default
3305,10972.94,0.0835,80000.0,36,0.12,0.18635,0.0425,1,0.0
3306,2635.09,0.3682,11100.0,48,0.147,0.18635,0.0425,1,0.0
3307,2589.73,0.2465,8000.0,48,0.1319,0.18635,0.0425,1,0.0
3308,2924.72,0.6109,16700.0,48,0.2061,0.18635,0.0425,1,0.0
3309,1131.25,0.9038,6700.0,18,0.2786,0.18635,0.0425,0,
3310,1547.53,0.7724,21900.0,48,0.2153,0.18635,0.0425,1,0.0
3311,1495.01,0.7034,5700.0,18,0.2223,0.18635,0.0425,1,0.0
3312,2834.66,0.1968,11800.0,24,0.1282,0.18635,0.0425,1,0.0
3313,1797.2,0.6423,6100.0,24,0.206,0.18635,0.0425,1,0.0
3314,2137.12,0.4587,11100.0,18,0.133,0.18635,0.0425,1,0.0
3315,3617.63,0.0299,15100.0,36,0.12,0.18635,0.0425,0,
3316,3194.53,0.4973,13400.0,36,0.1444,0.18635,0.0425,0,
3317,1809.65,0.7104,19100.0,36,0.2367,0.18635,0.0425,0,
3318,1365.19,0.5416,4500.0,18,0.2123,0.18635,0.0425,1,0.0
3319,3714.84,0.0931,21300.0,24,0.12,0.18635,0.0425,1,0.0
3320,3040.27,0.2182,30900.0,36,0.1324,0.18635,0.0425,1,0.0
3321,930.0,0.4636,3500.0,24,0.1245,0.18635,0.0425,1,0.0
3322,1663.9,0.5264,7000.0,18,0.1654,0.18635,0.0425,1,0.0
3323,2169.71,0.8622,9600.0,12,0.2523,0.18635,0.0425,1,0.0
3324,3048.6,0.276,6900.0,24,0.1445,0.18635,0.0425,1,0.0
3325,3278.79,0.389,13100.0,36,0.1368,0.18635,0.0425,1,0.0
3326,2316.93,0.1589,5000.0,18,0.12,0.18635,0.0425,1,0.0
3327,2738.31,0.1675,33800.0,48,0.12,0.18635,0.0425,1,0.0
3328,2051.1,0.8274,7300.0,36,0.2113,0.18635,0.0425,1,0.0
3329,1362.27,0.3774,10300.0,18,0.169,0.18635,0.0425,1,0.0
3330,1712.47,0.3595,8800.0,18,0.1483,0.18635,0.0425,0,
3331,2000.39,0.5879,5500.0,12,0.1741,0.18635,0.0425,1,1.0
3332,1941.74,0.543,7600.0,48,0.1798,0.18635,0.0425,1,0.0
3333,930.0,0.5673,3000.0,18,0.208,0.18635,0.0425,0,
3334,1587.88,0.9237,4700.0,60,0.2412,0.18635,0.0425,0,
3335,2042.1,0.3873,6800.0,60,0.127,0.18635,0.0425,0,
3336,1693.49,0.3301,9500.0,18,0.12,0.18635,0.0425,1,1.0
3337,1726.24,0.6067,10200.0,60,0.2419,0.18635,0.0425,0,
3338,2594.54,0.2366,15000.0,24,0.1376,0.18635,0.0425,1,0.0
3339,1088.19,0.773,6100.0,24,0.2075,0.18635,0.0425,0,
3340,930.0,0.9204,5500.0,60,0.2588,0.18635,0.0425,0,
3341,1631.9,0.7814,5400.0,36,0.2338,0.18635,0.0425,1,0.0
3342,3023.83,0.1734,19700.0,36,0.12,0.18635,0.0425,1,0.0
3343,5045.93,0.2132,14200.0,24,0.12,0.18635,0.0425,0,
3344,3054.18,0.6577,10500.0,36,0.1761,0.18635,0.0425,1,1.0
3345,930.0,0.8236,2000.0,48,0.2227,0.18635,0.0425,1,0.0
3346,1740.13,0.6986,4600.0,18,0.202,0.18635,0.0425,1,0.0
3347,2282.15,0.7209,13400.0,60,0.2332,0.18635,0.0425,0,
3348,2184.29,0.4431,13500.0,48,0.1645,0.18635,0.0425,0,
3349,2669.43,0.2056,22600.0,24,0.1247,0.18635,0.0425,1,0.0
3350,1190.41,0.7534,3200.0,36,0.2007,0.18635,0.0425,0,
3351,2052.02,0.7393,5900.0,12,0.2153,0.18635,0.0425,0,
3352,2498.99,0.2838,5800.0,48,0.1503,0.18635,0.0425,0,
3353,3128.83,0.1237,18600.0,48,0.12,0.18635,0.0425,0,
3354,1266.21,0.2301,3200.0,18,0.1523,0.18635,0.0425,1,0.0
3355,1634.63,0.2727,13600.0,24,0.1293,0.18635,0.0425,0,
3356,930.0,0.9351,3100.0,36,0.2725,0.18635,0.0425,0,
3357,1402.43,0.4824,6300.0,36,0.1309,0.18635,0.0425,1,0.0
3358,1479.96,0.6026,7500.0,12,0.2075,0.18635,0.0425,0,
3359,1124.61,0.9176,9400.0,24,0.2386,0.18635,0.0425,1,0.0
3360,2169.82,0.395,23000.0,24,0.153,0.18635,0.0425,0,
3361,1918.97,0.1419,10500.0,36,0.12,0.18635,0.0425,1,0.0
3362,930.0,0.6147,6200.0,24,0.2155,0.18635,0.0425,1,0.0
3363,2230.7,0.6925,5900.0,24,0.1899,0.18635,0.0425,0,
3364,1182.99,0.7571,11900.0,18,0.2334,0.18635,0.0425,1,0.0
3365,2591.23,0.2665,17700.0,60,0.1331,0.18635,0.0425,1,0.0
3366,972.4,0.9644,15500.0,12,0.2708,0.18635,0.0425,1,0.0
3367,2012.65,0.8472,9400.0,24,0.2384,0.18635,0.0425,0,
3368,1691.8,0.558,4800.0,18,0.1951,0.18635,0.0425,1,0.0
3369,2341.72,0.384,8900.0,12,0.1482,0.18635,0.0425,1,0.0
3370,2121.15,0.8513,17500.0,36,0.2375,0.18635,0.0425,0,
3371,1718.27,0.4917,17300.0,18,0.1856,0.18635,0.0425,1,0.0
3372,930.0,0.6402,11500.0,36,0.2416,0.18635,0.0425,0,
3373,930.0,0.8678,2800.0,36,0.2455,0.18635,0.0425,0,
3374,1431.95,0.6645,2800.0,60,0.1788,0.18635,0.0425,0,
3375,1970.37,0.3755,8500.0,24,0.1421,0.18635,0.0425,0,
3376,1412.74,0.5825,3700.0,12,0.2018,0.18635,0.0425,0,
3377,2799.67,0.7277,21300.0,24,0.211,0.18635,0.0425,0,
3378,1695.51,0.7839,7100.0,18,0.2005,0.18635,0.0425,1,0.0
3379,1159.17,0.8306,4500.0,36,0.2437,0.18635,0.0425,0,
3380,1696.56,0.776,6600.0,24,0.2237,0.18635,0.0425,0,
3381,2243.54,0.157,8300.0,24,0.12,0.18635,0.0425,1,0.0
3382,2370.18,0.2758,4600.0,48,0.1332,0.18635,0.0425,1,0.0
3383,5609.14,0.2578,15300.0,24,0.1421,0.18635,0.0425,1,0.0
3384,1366.01,0.7423,9200.0,48,0.2127,0.18635,0.0425,1,1.0
3385,1900.41,0.2708,4600.0,48,0.1429,0.18635,0.0425,0,
3386,2507.04,0.5488,16600.0,24,0.1844,0.18635,0.0425,0,
3387,1953.89,0.3163,9700.0,24,0.12,0.18635,0.0425,0,
3388,1499.62,0.3234,12400.0,12,0.12,0.18635,0.0425,1,0.0
3389,930.0,0.6099,4400.0,48,0.1991,0.18635,0.0425,0,
3390,1491.15,0.6169,4300.0,36,0.1948,0.18635,0.0425,0,
3391,1091.37,0.5178,3000.0,18,0.1618,0.18635,0.0425,1,0.0
3392,930.0,0.8989,2000.0,18,0.2404,0.18635,0.0425,0,
3393,1273.28,0.1836,3800.0,48,0.12,0.18635,0.0425,1,0.0
3394,1107.59,0.7407,4500.0,18,0.226,0.18635,0.0425,1,0.0
3395,2736.09,0.1438,24100.0,48,0.12,0.18635,0.0425,1,0.0
3396,2762.47,0.4267,18700.0,18,0.1524,0.18635,0.0425,0,
3397,1199.13,0.6507,4600.0,24,0.1931,0.18635,0.0425,0,
3398,1713.46,0.4544,4300.0,18,0.1334,0.18635,0.0425,0,
3399,930.0,0.9303,5600.0,24,0.2708,0.18635,0.0425,0,
3400,1504.85,0.8314,4700.0,36,0.2354,0.18635,0.0425,1,0.0
3401,2469.59,0.4467,6200.0,48,0.2095,0.18635,0.0425,1,0.0
3402,3127.55,0.1164,19000.0,36,0.12,0.18635,0.0425,0,
3403,1332.98,0.9386,3600.0,18,0.296,0.18635,0.0425,1,0.0
3404,3546.92,0.3042,26100.0,36,0.1344,0.18635,0.0425,1,0.0
3405,930.0,0.5874,2000.0,18,0.1805,0.18635,0.0425,1,0.0
3406,991.03,0.9405,2700.0,36,0.2409,0.18635,0.0425,1,0.0
3407,2933.89,0.1151,7700.0,18,0.12,0.18635,0.0425,1,0.0
3408,5000.16,0.3113,35100.0,48,0.1219,0.18635,0.0425,1,0.0
3409,2602.38,0.5954,11800.0,48,0.1768,0.18635,0.0425,1,1.0
3410,1935.65,0.5617,13400.0,36,0.1764,0.18635,0.0425,1,0.0
3411,930.0,0.4476,2100.0,24,0.1474,0.18635,0.0425,1,0.0
3412,930.0,0.9091,6300.0,48,0.2722,0.18635,0.0425,0,
3413,2126.7,0.8366,13700.0,24,0.2181,0.18635,0.0425,0,
3414,1622.98,0.8674,4500.0,24,0.2311,0.18635,0.0425,1,0.0
3415,1072.09,0.6054,3100.0,18,0.1884,0.18635,0.0425,1,0.0
3416,2052.69,0.7909,6000.0,48,0.2141,0.18635,0.0425,0,
3417,2109.93,0.2191,23400.0,18,0.1351,0.18635,0.0425,1,0.0
3418,3341.78,0.2436,14600.0,60,0.12,0.18635,0.0425,1,0.0
3419,2135.2,0.481,4500.0,36,0.1621,0.18635,0.0425,0,
3420,3911.7,0.155,11100.0,48,0.12,0.18635,0.0425,1,0.0
3421,1988.23,0.6994,29000.0,24,0.2045,0.18635,0.0425,1,0.0
3422,1856.81,0.5129,9200.0,24,0.2175,0.18635,0.0425,1,0.0
3423,3571.51,0.4971,14500.0,24,0.1966,0.18635,0.0425,0,
3424,1150.57,0.4652,2000.0,48,0.1751,0.18635,0.0425,1,0.0
3425,9425.89,0.0957,24500.0,24,0.12,0.18635,0.0425,0,
3426,2437.32,0.3038,20500.0,24,0.1695,0.18635,0.0425,1,0.0
3427,2444.86,0.6542,12400.0,36,0.1992,0.18635,0.0425,0,
3428,2648.48,0.4914,7000.0,12,0.1642,0.18635,0.0425,1,0.0
3429,5605.28,0.1429,78400.0,36,0.12,0.18635,0.0425,1,0.0
3430,3071.81,0.0205,15400.0,36,0.12,0.18635,0.0425,1,0.0
3431,930.0,0.8426,14700.0,18,0.2463,0.18635,0.0425,1,1.0
3432,4310.5,0.3134,10000.0,18,0.1357,0.18635,0.0425,1,0.0
3433,1638.5,0.7111,3100.0,48,0.171,0.18635,0.0425,0,
3434,2100.62,0.8071,9100.0,24,0.2383,0.18635,0.0425,0,
3435,973.8,0.8491,2000.0,36,0.251,0.18635,0.0425,0,
3436,2650.1,0.0817,9400.0,36,0.12,0.18635,0.0425,1,0.0
3437,1379.36,0.6194,8600.0,36,0.1824,0.18635,0.0425,0,
3438,2092.5,0.2751,12200.0,12,0.12,0.18635,0.0425,1,0.0
3439,1690.92,0.7856,8400.0,24,0.2518,0.18635,0.0425,1,1.0
3440,5756.08,0.1172,15500.0,48,0.12,0.18635,0.0425,1,0.0
3441,5941.74,0.0763,44300.0,36,0.12,0.18635,0.0425,1,0.0
3442,2031.15,0.6734,8200.0,24,0.1946,0.18635,0.0425,1,0.0
3443,2050.92,0.3959,2000.0,18,0.1612,0.18635,0.0425,1,0.0
3444,1609.19,0.4698,3900.0,36,0.1842,0.18635,0.0425,1,0.0
3445,3655.04,0.1422,8900.0,36,0.12,0.18635,0.0425,0,
3446,1649.42,0.644,13500.0,48,0.2082,0.18635,0.0425,0,
3447,1567.02,0.3682,3800.0,48,0.1383,0.18635,0.0425,1,0.0
3448,3405.71,0.3003,19300.0,24,0.1232,0.18635,0.0425,1,1.0
3449,1468.61,0.7385,2000.0,36,0.2119,0.18635,0.0425,0,
3450,1938.43,0.2069,11900.0,36,0.1212,0.18635,0.0425,1,0.0
3451,930.0,0.941,2000.0,18,0.2492,0.18635,0.0425,0,
3452,2925.0,0.7158,23400.0,24,0.2264,0.18635,0.0425,1,0.0
3453,5806.91,0.2021,23500.0,36,0.125,0.18635,0.0425,1,0.0
3454,2952.76,0.2339,20400.0,36,0.1322,0.18635,0.0425,1,0.0
3455,4452.2,0.0493,17400.0,36,0.12,0.18635,0.0425,1,0.0
3456,1238.17,0.8473,3700.0,24,0.2245,0.18635,0.0425,0,
3457,2256.6,0.115,3400.0,36,0.12,0.18635,0.0425,1,0.0
3458,1173.3,0.7578,2000.0,18,0.2143,0.18635,0.0425,1,0.0
3459,1744.58,0.6077,5100.0,36,0.1815,0.18635,0.0425,1,0.0
3460,3037.44,0.4976,13500.0,24,0.1664,0.18635,0.0425,1,0.0
3461,2094.41,0.1173,4200.0,24,0.12,0.18635,0.0425,1,0.0
3462,930.0,0.8598,11200.0,24,0.2272,0.18635,0.0425,1,0.0
3463,954.67,0.9498,8700.0,12,0.2958,0.18635,0.0425,0,
3464,930.0,0.3112,3700.0,24,0.145,0.18635,0.0425,1,0.0
3465,2599.53,0.2847,25400.0,36,0.1201,0.18635,0.0425,1,0.0
3466,6216.88,0.0397,25400.0,12,0.12,0.18635,0.0425,1,0.0
3467,4213.58,0.0377,8500.0,24,0.12,0.18635,0.0425,1,0.0
3468,930.0,0.7405,3400.0,60,0.2237,0.18635,0.0425,0,
3469,4352.79,0.069,28100.0,24,0.12,0.18635,0.0425,1,0.0
3470,3326.96,0.2482,9000.0,24,0.1351,0.18635,0.0425,1,0.0
3471,930.0,0.717,9900.0,36,0.213,0.18635,0.0425,1,0.0
3472,1673.11,0.6096,5400.0,24,0.1728,0.18635,0.0425,1,0.0
3473,3633.85,0.2277,25300.0,18,0.12,0.18635,0.0425,1,0.0
3474,2685.95,0.328,10400.0,48,0.1625,0.18635,0.0425,1,0.0
3475,957.82,0.8805,2400.0,48,0.2351,0.18635,0.0425,0,
3476,2777.29,0.2363,5200.0,36,0.12,0.18635,0.0425,1,0.0
3477,930.0,0.7616,6900.0,24,0.22,0.18635,0.0425,1,0.0
3478,1749.37,0.377,9300.0,36,0.1592,0.18635,0.0425,1,0.0
3479,3720.37,0.1266,10500.0,24,0.12,0.18635,0.0425,1,0.0
3480,1999.73,0.1225,14900.0,36,0.12,0.18635,0.0425,1,0.0
3481,1501.02,0.399,4300.0,36,0.1318,0.18635,0.0425,1,0.0
3482,3241.27,0.312,16800.0,24,0.1621,0.18635,0.0425,0,
3483,3398.47,0.1748,19300.0,48,0.12,0.18635,0.0425,1,0.0
3484,4092.87,0.0518,53600.0,36,0.12,0.18635,0.0425,0,
3485,3214.42,0.4924,40700.0,36,0.1576,0.18635,0.0425,1,0.0
3486,3605.46,0.0377,10500.0,36,0.12,0.18635,0.0425,1,0.0
3487,2971.95,0.4904,7500.0,48,0.1895,0.18635,0.0425,1,0.0
3488,2293.44,0.2385,11200.0,36,0.12,0.18635,0.0425,1,0.0
3489,2080.16,0.4852,16600.0,36,0.1846,0.18635,0.0425,1,0.0
3490,1735.42,0.5949,2000.0,18,0.2029,0.18635,0.0425,1,0.0
3491,1010.59,0.9421,11100.0,36,0.2656,0.18635,0.0425,1,0.0
3492,1165.42,0.5683,3900.0,60,0.2036,0.18635,0.0425,0,
3493,1692.88,0.8422,13200.0,24,0.2857,0.18635,0.0425,0,
3494,2263.02,0.7704,7700.0,24,0.2512,0.18635,0.0425,0,
3495,4400.69,0.0568,45700.0,36,0.12,0.18635,0.0425,1,0.0
3496,1934.09,0.1562,6500.0,24,0.12,0.18635,0.0425,1,0.0
3497,3453.03,0.3856,22800.0,18,0.1477,0.18635,0.0425,1,0.0
3498,3601.34,0.0975,16200.0,60,0.12,0.18635,0.0425,1,0.0
3499,1741.02,0.3846,3400.0,12,0.1463,0.18635,0.0425,1,0.0
3500,2752.68,0.364,8900.0,18,0.12,0.18635,0.0425,1,0.0
3501,1729.4,0.2699,2000.0,36,0.1296,0.18635,0.0425,0,
3502,4120.41,0.2065,12200.0,48,0.1214,0.18635,0.0425,1,0.0
3503,2816.22,0.2287,15600.0,18,0.12,0.18635,0.0425,1,0.0
3504,1022.93,0.9378,10300.0,24,0.253,0.18635,0.0425,0,
3505,2164.91,0.7452,9400.0,48,0.2072,0.18635,0.0425,1,0.0
3506,4936.77,0.0446,76400.0,18,0.12,0.18635,0.0425,1,0.0
3507,1790.18,0.4295,15200.0,12,0.134,0.18635,0.0425,1,0.0
3508,2537.24,0.4174,6600.0,12,0.1377,0.18635,0.0425,1,0.0
3509,2679.18,0.0759,12200.0,48,0.12,0.18635,0.0425,1,0.0
3510,1114.04,0.35,6900.0,48,0.1353,0.18635,0.0425,1,0.0
3511,2627.43,0.271,9000.0,24,0.12,0.18635,0.0425,1,0.0
3512,930.0,0.9577,5100.0,60,0.2829,0.18635,0.0425,1,0.0
3513,1399.19,0.7118,4300.0,12,0.2138,0.18635,0.0425,0,
3514,3594.18,0.4047,16000.0,12,0.1438,0.18635,0.0425,0,
3515,2412.44,0.3874,22600.0,24,0.1633,0.18635,0.0425,1,0.0
3516,1671.92,0.794,5400.0,48,0.2131,0.18635,0.0425,1,0.0
3517,2535.47,0.673,3900.0,12,0.1431,0.18635,0.0425,1,0.0
3518,1914.56,0.9158,24800.0,24,0.2828,0.18635,0.0425,0,
3519,1993.29,0.4678,15000.0,18,0.1422,0.18635,0.0425,1,0.0
3520,2849.17,0.8286,17200.0,36,0.2713,0.18635,0.0425,0,
3521,1322.44,0.7744,14300.0,24,0.216,0.18635,0.0425,1,0.0
3522,2024.21,0.3343,15800.0,36,0.12,0.18635,0.0425,1,0.0
3523,1664.72,0.7585,5700.0,12,0.2054,0.18635,0.0425,1,0.0
3524,930.0,0.9398,11900.0,24,0.2677,0.18635,0.0425,0,
3525,1188.16,0.7701,6600.0,12,0.2575,0.18635,0.0425,0,
3526,4722.81,0.2745,33400.0,60,0.1452,0.18635,0.0425,1,0.0
3527,2450.14,0.3573,2900.0,36,0.1641,0.18635,0.0425,1,0.0
3528,950.15,0.934,2100.0,36,0.2339,0.18635,0.0425,0,
3529,930.0,0.8542,2000.0,24,0.2596,0.18635,0.0425,1,0.0
3530,1860.07,0.63,3300.0,12,0.1936,0.18635,0.0425,0,
3531,4704.46,0.1442,29900.0,24,0.1363,0.18635,0.0425,0,
3532,1784.7,0.204,4500.0,18,0.1224,0.18635,0.0425,1,0.0
3533,4085.98,0.1556,22000.0,24,0.12,0.18635,0.0425,1,0.0
3534,2405.99,0.2958,18400.0,18,0.12,0.18635,0.0425,1,0.0
3535,2570.57,0.5302,7500.0,36,0.1911,0.18635,0.0425,1,0.0
3536,943.78,0.8035,2400.0,48,0.2209,0.18635,0.0425,1,0.0
3537,3329.03,0.3143,4200.0,24,0.1488,0.18635,0.0425,0,
3538,1643.93,0.6033,14800.0,12,0.1893,0.18635,0.0425,0,
3539,3194.43,0.1658,9600.0,36,0.12,0.18635,0.0425,1,0.0
3540,1260.29,0.8199,14100.0,60,0.2466,0.18635,0.0425,1,0.0
3541,2183.63,0.5602,13100.0,60,0.1876,0.18635,0.0425,1,0.0
3542,2406.09,0.5308,23700.0,24,0.1536,0.18635,0.0425,1,0.0
3543,1817.39,0.6772,3000.0,24,0.2382,0.18635,0.0425,0,
3544,2477.22,0.3547,17000.0,24,0.1393,0.18635,0.0425,1,0.0
3545,1707.6,0.6752,12000.0,60,0.2247,0.18635,0.0425,1,0.0
3546,1381.13,0.3368,12000.0,18,0.1375,0.18635,0.0425,0,
3547,4821.45,0.0107,12500.0,36,0.12,0.18635,0.0425,1,0.0
3548,3541.22,0.3501,11000.0,24,0.1386,0.18635,0.0425,0,
3549,1298.1,0.6589,11500.0,12,0.2153,0.18635,0.0425,1,0.0
3550,2712.91,0.1602,3800.0,36,0.1528,0.18635,0.0425,0,
3551,1311.26,0.7679,3100.0,36,0.2463,0.18635,0.0425,0,
3552,1026.23,0.9204,6900.0,24,0.2457,0.18635,0.0425,0,
3553,3511.6,0.0518,11900.0,18,0.12,0.18635,0.0425,1,0.0
3554,930.0,0.7265,3500.0,24,0.2184,0.18635,0.0425,1,0.0
3555,3309.4,0.2041,2100.0,60,0.12,0.18635,0.0425,1,0.0
3556,1720.6,0.25,18300.0,60,0.1423,0.18635,0.0425,1,0.0
3557,1760.34,0.3853,6300.0,24,0.176,0.18635,0.0425,1,0.0
3558,2484.38,0.4053,16200.0,48,0.1661,0.18635,0.0425,0,
3559,2732.17,0.5849,24600.0,48,0.2085,0.18635,0.0425,0,
3560,1251.81,0.821,4700.0,60,0.2327,0.18635,0.0425,0,
3561,2947.04,0.1192,2600.0,36,0.12,0.18635,0.0425,1,0.0
3562,2107.87,0.318,13800.0,24,0.1424,0.18635,0.0425,0,
3563,986.41,0.8487,10700.0,60,0.2823,0.18635,0.0425,0,
3564,1801.49,0.1805,13300.0,24,0.12,0.18635,0.0425,1,0.0
3565,4257.79,0.1943,24700.0,18,0.12,0.18635,0.0425,1,0.0
3566,5015.36,0.0514,36700.0,24,0.12,0.18635,0.0425,1,0.0
3567,2946.42,0.266,23500.0,60,0.1562,0.18635,0.0425,1,0.0
3568,1023.01,0.3839,4400.0,36,0.1656,0.18635,0.0425,0,
3569,2598.31,0.2176,28500.0,36,0.1247,0.18635,0.0425,0,
3570,3172.84,0.2692,16300.0,24,0.1254,0.18635,0.0425,1,0.0
3571,2960.11,0.3485,24500.0,36,0.1246,0.18635,0.0425,1,0.0
3572,3058.97,0.2975,6900.0,18,0.1557,0.18635,0.0425,1,0.0
3573,2421.16,0.5864,10800.0,12,0.2135,0.18635,0.0425,0,
3574,1901.53,0.8184,5100.0,48,0.194,0.18635,0.0425,0,
3575,1412.65,0.6138,8600.0,36,0.1783,0.18635,0.0425,0,
3576,930.0,0.9,2000.0,48,0.2669,0.18635,0.0425,0,
3577,2389.65,0.5468,17600.0,12,0.1719,0.18635,0.0425,0,
3578,2194.56,0.4805,14100.0,36,0.1798,0.18635,0.0425,0,
3579,2696.61,0.3412,11000.0,18,0.1209,0.18635,0.0425,0,
3580,942.83,0.8357,7300.0,18,0.2229,0.18635,0.0425,1,0.0
3581,2830.58,0.0796,6400.0,18,0.12,0.18635,0.0425,1,0.0
3582,6184.74,0.0458,45400.0,12,0.12,0.18635,0.0425,1,0.0
3583,2067.45,0.1046,5000.0,60,0.12,0.18635,0.0425,1,0.0
3584,1912.9,0.6376,5700.0,36,0.1758,0.18635,0.0425,1,0.0
3585,2349.4,0.2505,21200.0,60,0.12,0.18635,0.0425,1,0.0
3586,6109.04,0.1229,55700.0,18,0.12,0.18635,0.0425,1,0.0
3587,1122.08,0.8611,6800.0,48,0.2378,0.18635,0.0425,1,1.0
3588,2215.53,0.0885,33800.0,12,0.12,0.18635,0.0425,1,0.0
3589,1270.48,0.854,14700.0,18,0.2552,0.18635,0.0425,1,1.0
3590,1461.54,0.9494,5900.0,48,0.2539,0.18635,0.0425,0,
3591,1925.75,0.6942,4600.0,18,0.2144,0.18635,0.0425,1,0.0
3592,4178.37,0.6151,30700.0,48,0.2037,0.18635,0.0425,0,
3593,5373.53,0.2452,28300.0,60,0.12,0.18635,0.0425,1,0.0
3594,2537.84,0.5944,16700.0,12,0.2018,0.18635,0.0425,1,0.0
3595,1606.38,0.6137,11200.0,60,0.1983,0.18635,0.0425,0,
3596,7885.84,0.3008,22000.0,36,0.1343,0.18635,0.0425,1,0.0
3597,1561.63,0.3458,3500.0,36,0.1248,0.18635,0.0425,0,
3598,1442.11,0.9311,9600.0,48,0.2768,0.18635,0.0425,0,
3599,930.0,0.857,6100.0,36,0.211,0.18635,0.0425,1,1.0
3600,4292.9,0.2188,7600.0,60,0.12,0.18635,0.0425,0,
3601,3386.23,0.1282,10100.0,60,0.12,0.18635,0.0425,1,0.0
3602,7564.88,0.0409,17200.0,24,0.12,0.18635,0.0425,1,0.0
3603,930.0,0.6169,4500.0,36,0.1675,0.18635,0.0425,0,
3604,4443.25,0.2127,19700.0,24,0.12,0.18635,0.0425,1,0.0
3605,2057.94,0.6071,2400.0,18,0.1715,0.18635,0.0425,1,0.0
3606,3095.05,0.2121,15100.0,24,0.12,0.18635,0.0425,1,0.0
3607,930.0,0.6534,5200.0,12,0.2135,0.18635,0.0425,1,0.0
3608,4467.74,0.0754,25600.0,36,0.12,0.18635,0.0425,1,0.0
3609,3061.63,0.2318,7000.0,12,0.12,0.18635,0.0425,0,
3610,1937.19,0.4667,8800.0,18,0.1727,0.18635,0.0425,1,0.0
3611,2830.73,0.3378,28500.0,60,0.1454,0.18635,0.0425,1,0.0
3612,1294.77,0.6337,12600.0,60,0.196,0.18635,0.0425,0,
3613,1435.49,0.2147,4300.0,36,0.12,0.18635,0.0425,1,0.0
3614,1530.85,0.6992,14400.0,60,0.2041,0.18635,0.0425,1,0.0
3615,930.0,0.8837,3200.0,24,0.2527,0.18635,0.0425,0,
3616,3192.07,0.3718,26700.0,24,0.1675,0.18635,0.0425,1,0.0
3617,3832.69,0.1487,24900.0,24,0.12,0.18635,0.0425,1,0.0
3618,1341.66,0.9527,6400.0,12,0.2706,0.18635,0.0425,0,
3619,2401.02,0.4444,14100.0,24,0.1373,0.18635,0.0425,0,
3620,1708.42,0.3743,2000.0,36,0.1367,0.18635,0.0425,1,0.0
3621,2374.64,0.5477,18700.0,36,0.1774,0.18635,0.0425,0,
3622,1397.68,0.6475,2800.0,36,0.1994,0.18635,0.0425,1,0.0
3623,1212.81,0.2666,12400.0,24,0.12,0.18635,0.0425,1,0.0
3624,3547.35,0.1792,21300.0,36,0.131,0.18635,0.0425,0,
3625,1910.56,0.9143,4400.0,60,0.2663,0.18635,0.0425,1,0.0
3626,6074.49,0.2835,47800.0,48,0.12,0.18635,0.0425,1,0.0
3627,2030.93,0.562,10100.0,24,0.2161,0.18635,0.0425,0,
3628,1184.46,0.8756,8100.0,24,0.233,0.18635,0.0425,0,
3629,3908.55,0.1824,17200.0,48,0.12,0.18635,0.0425,1,0.0
3630,2808.36,0.4018,20500.0,18,0.1545,0.18635,0.0425,1,0.0
3631,2962.02,0.1222,9200.0,18,0.12,0.18635,0.0425,1,0.0
3632,3830.58,0.4347,14300.0,24,0.1669,0.18635,0.0425,1,0.0
3633,1378.27,0.7373,8900.0,36,0.2135,0.18635,0.0425,1,0.0
3634,1844.57,0.4966,19100.0,12,0.178,0.18635,0.0425,1,0.0
3635,1799.92,0.4787,8500.0,18,0.1498,0.18635,0.0425,1,0.0
3636,967.61,0.8072,7300.0,24,0.2696,0.18635,0.0425,0,
3637,1710.26,0.9414,12200.0,36,0.2503,0.18635,0.0425,1,0.0
3638,4153.09,0.1666,41300.0,36,0.134,0.18635,0.0425,0,
3639,2257.86,0.4808,5700.0,60,0.1411,0.18635,0.0425,0,
3640,938.38,0.6857,5400.0,18,0.2451,0.18635,0.0425,0,
3641,930.0,0.7191,5100.0,36,0.2133,0.18635,0.0425,0,
3642,4982.6,0.1038,28900.0,18,0.12,0.18635,0.0425,1,0.0
3643,1882.74,0.4617,6400.0,36,0.12,0.18635,0.0425,1,0.0
3644,1382.39,0.3696,6600.0,24,0.12,0.18635,0.0425,1,0.0
3645,1700.43,0.3158,14200.0,24,0.12,0.18635,0.0425,1,0.0
3646,930.0,0.8002,2400.0,24,0.2095,0.18635,0.0425,1,0.0
3647,4357.67,0.0224,28100.0,60,0.12,0.18635,0.0425,1,0.0
3648,1591.79,0.7588,6600.0,24,0.2146,0.18635,0.0425,1,0.0
3649,4225.15,0.4067,23600.0,48,0.153,0.18635,0.0425,0,
3650,2036.95,0.5007,8300.0,36,0.1757,0.18635,0.0425,1,0.0
3651,4373.25,0.2205,36400.0,36,0.12,0.18635,0.0425,1,0.0
3652,2282.23,0.9016,5300.0,36,0.2459,0.18635,0.0425,0,
3653,3177.01,0.4248,17900.0,24,0.1977,0.18635,0.0425,1,0.0
3654,2949.27,0.2422,25800.0,36,0.1414,0.18635,0.0425,1,0.0
3655,2796.69,0.3485,16300.0,18,0.1507,0.18635,0.0425,1,0.0
3656,2400.67,0.6031,7000.0,48,0.1949,0.18635,0.0425,1,0.0
3657,1739.67,0.571,5000.0,24,0.2142,0.18635,0.0425,0,
